rank,course_id,course_code,task_id,task_type,title,due_sort_key,due_text,due_status,available_text,points_text,estimated_time,module_titles,module_item_ids,actionability,confidence,review_state,recursive_review_states,object_id,object_type,source_urls,next_action
13,2080857,MTH-252,task-00005-mth-252-graded-task-achieve-1-4-integration-formulas-and-the-net-change-theorem,graded_task,Achieve - 1.4 Integration Formulas and the Net Change Theorem,2026-07-20T23:59,Jul 20 by 11:59pm,upcoming,,5,,Module 4: Introduction to Applications,mi-mth-252-26982581,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586028,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586028?module_item_id=26982581|https://canvas.oregonstate.edu/courses/2080857/assignments/10586028|https://canvas.oregonstate.edu/courses/2080857/assignments/10586028?module_item_id=26982581#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
14,2080857,MTH-252,task-00006-mth-252-graded-task-achieve-1-5-substitution,graded_task,Achieve - 1.5 Substitution,2026-07-20T23:59,Jul 20 by 11:59pm,upcoming,,5,,Module 4: Introduction to Applications,mi-mth-252-26982582,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586029,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586029?module_item_id=26982582|https://canvas.oregonstate.edu/courses/2080857/assignments/10586029|https://canvas.oregonstate.edu/courses/2080857/assignments/10586029?module_item_id=26982582#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
15,2080857,MTH-252,task-00007-mth-252-graded-task-achieve-1-6-integrals-involving-exponential-and-logarithmic-functions,graded_task,Achieve - 1.6 Integrals Involving Exponential and Logarithmic Functions,2026-07-20T23:59,Jul 20 by 11:59pm,upcoming,,5,,Module 4: Introduction to Applications,mi-mth-252-26982583,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586030,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586030?module_item_id=26982583|https://canvas.oregonstate.edu/courses/2080857/assignments/10586030|https://canvas.oregonstate.edu/courses/2080857/assignments/10586030?module_item_id=26982583#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
16,2080857,MTH-252,task-00033-mth-252-graded-task-module-4-written-homework-whw-4-3-hours,graded_task,Module 4 — Written Homework (WHW 4) 🕓 3 hours,2026-07-20T23:59,Jul 20 by 11:59pm,upcoming,,1.5,3 hours,Module 4: Introduction to Applications,mi-mth-252-26982580,action_required,high,candidate,,obj-mth-252-assignment-10586057,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586057?module_item_id=26982580|https://canvas.oregonstate.edu/courses/2080857/assignments/10586057|https://canvas.oregonstate.edu/courses/2080857/assignments/10586057?module_item_id=26982580#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
17,2080857,MTH-252,task-00045-mth-252-graded-task-topic-module-4-discussion-reflection-whw-4-0-5-hour,graded_task,Topic: Module 4 — Discussion Reflection: WHW 4 🕓 0.5 hour,2026-07-21T23:59,Jul 21 at 11:59pm,upcoming,,,0.5 hour,Module 4: Introduction to Applications,mi-mth-252-26982584,action_required,high,candidate,,obj-mth-252-discussion-11593472,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593472?module_item_id=26982584|https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593472|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
18,2080857,MTH-252,task-00024-mth-252-graded-task-mini-exam-2-no-calculators-on-this-exam,graded_task,Mini-Exam 2 --> No Calculators on this Exam,2026-07-23T23:59,Jul 23 by 11:59pm,upcoming,,5,,Mini-Exam 2: Available Tuesday - Thursday of Week 5,mi-mth-252-26982585,action_required,high,candidate,,obj-mth-252-assignment-10586048,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585|https://canvas.oregonstate.edu/courses/2080857/assignments/10586048|https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
19,2080857,MTH-252,task-00046-mth-252-graded-task-topic-module-5-discussion-reflection-mini-exam-2-0-5-hour,graded_task,Topic: Module 5 — Discussion Reflection: Mini-Exam 2 🕓 0.5 hour,2026-07-24T23:59,Jul 24 at 11:59pm,upcoming,,,0.5 hour,Module 5: Techniques to Solve Integrals,mi-mth-252-26982593,action_required,high,candidate,,obj-mth-252-discussion-11593471,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593471?module_item_id=26982593|https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593471|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
20,2080857,MTH-252,task-00013-mth-252-graded-task-achieve-3-1-integration-by-parts,graded_task,Achieve - 3.1 Integration by Parts,2026-07-27T23:59,Jul 27 by 11:59pm,upcoming,,5,,Module 5: Techniques to Solve Integrals,mi-mth-252-26982595,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586037,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586037?module_item_id=26982595|https://canvas.oregonstate.edu/courses/2080857/assignments/10586037|https://canvas.oregonstate.edu/courses/2080857/assignments/10586037?module_item_id=26982595#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
21,2080857,MTH-252,task-00014-mth-252-graded-task-achieve-3-2-trigonometric-integrals,graded_task,Achieve - 3.2 Trigonometric Integrals,2026-07-27T23:59,Jul 27 by 11:59pm,upcoming,,5,,Module 5: Techniques to Solve Integrals,mi-mth-252-26982596,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586038,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586038?module_item_id=26982596|https://canvas.oregonstate.edu/courses/2080857/assignments/10586038|https://canvas.oregonstate.edu/courses/2080857/assignments/10586038?module_item_id=26982596#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
22,2080857,MTH-252,task-00034-mth-252-graded-task-module-5-written-homework-whw-5-3-hours,graded_task,Module 5 — Written Homework (WHW 5) 🕓 3 hours,2026-07-27T23:59,Jul 27 by 11:59pm,upcoming,,1.5,3 hours,Module 5: Techniques to Solve Integrals,mi-mth-252-26982594,action_required,high,candidate,,obj-mth-252-assignment-10586058,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586058?module_item_id=26982594|https://canvas.oregonstate.edu/courses/2080857/assignments/10586058|https://canvas.oregonstate.edu/courses/2080857/assignments/10586058?module_item_id=26982594#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
23,2080857,MTH-252,task-00015-mth-252-graded-task-achieve-3-3-trigonometric-substitution,graded_task,Achieve - 3.3 Trigonometric Substitution,2026-08-03T23:59,Aug 3 by 11:59pm,upcoming,,5,,Module 6: Techniques Continued,mi-mth-252-26982605,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586039,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586039?module_item_id=26982605|https://canvas.oregonstate.edu/courses/2080857/assignments/10586039|https://canvas.oregonstate.edu/courses/2080857/assignments/10586039?module_item_id=26982605#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
24,2080857,MTH-252,task-00016-mth-252-graded-task-achieve-3-4-partial-fractions,graded_task,Achieve - 3.4 Partial Fractions,2026-08-03T23:59,Aug 3 by 11:59pm,upcoming,,5,,Module 6: Techniques Continued,mi-mth-252-26982606,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586040,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586040?module_item_id=26982606|https://canvas.oregonstate.edu/courses/2080857/assignments/10586040|https://canvas.oregonstate.edu/courses/2080857/assignments/10586040?module_item_id=26982606#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
25,2080857,MTH-252,task-00035-mth-252-graded-task-module-6-written-homework-whw-6-3-hours,graded_task,Module 6 — Written Homework (WHW 6) 🕓 3 hours,2026-08-03T23:59,Aug 3 by 11:59pm,upcoming,,5,3 hours,Module 6: Techniques Continued,mi-mth-252-26982603,action_required,high,candidate,,obj-mth-252-assignment-10586059,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586059?module_item_id=26982603|https://canvas.oregonstate.edu/courses/2080857/assignments/10586059|https://canvas.oregonstate.edu/courses/2080857/assignments/10586059?module_item_id=26982603#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
26,2080857,MTH-252,task-00047-mth-252-graded-task-topic-module-6-discussion-reflection-whw-6-0-5-hour,graded_task,Topic: Module 6 — Discussion Reflection: WHW 6 🕓 0.5 hour,2026-08-04T23:59,Aug 4 at 11:59pm,upcoming,,,0.5 hour,Module 6: Techniques Continued,mi-mth-252-26982604,action_required,high,candidate,,obj-mth-252-discussion-11593470,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593470?module_item_id=26982604|https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593470|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
27,2080857,MTH-252,task-00026-mth-252-graded-task-mini-exam-3-tuesday-to-thursday,graded_task,Mini-Exam 3 --> Tuesday to Thursday,2026-08-06T23:59,Aug 6 by 11:59pm,upcoming,,5,,Mini-Exam 3: Available Tuesday - Thursday of Week 7,mi-mth-252-26982607,action_required,high,candidate,,obj-mth-252-assignment-10586050,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586050?module_item_id=26982607|https://canvas.oregonstate.edu/courses/2080857/assignments/10586050|https://canvas.oregonstate.edu/courses/2080857/assignments/10586050?module_item_id=26982607#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
28,2080857,MTH-252,task-00048-mth-252-graded-task-topic-module-7-discussion-reflection-mini-exam-3-0-5-hour,graded_task,Topic: Module 7 — Discussion Reflection: Mini-Exam 3 🕓 0.5 hour,2026-08-07T23:59,Aug 7 at 11:59pm,upcoming,,,0.5 hour,Module 7: Applications of Integration - Graphical,mi-mth-252-26982618,action_required,high,candidate,,obj-mth-252-discussion-11593469,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593469?module_item_id=26982618|https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593469|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
29,2080857,MTH-252,task-00008-mth-252-graded-task-achieve-2-1-areas-between-curves,graded_task,Achieve - 2.1 Areas between Curves,2026-08-10T23:59,Aug 10 by 11:59pm,upcoming,,5,,Module 7: Applications of Integration - Graphical,mi-mth-252-26982615,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586031,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586031?module_item_id=26982615|https://canvas.oregonstate.edu/courses/2080857/assignments/10586031|https://canvas.oregonstate.edu/courses/2080857/assignments/10586031?module_item_id=26982615#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
30,2080857,MTH-252,task-00009-mth-252-graded-task-achieve-2-2-volumes-by-slicing-and-disc-washer-method,graded_task,Achieve - 2.2 Volumes by Slicing and Disc/Washer Method,2026-08-10T23:59,Aug 10 by 11:59pm,upcoming,,5,,Module 7: Applications of Integration - Graphical,mi-mth-252-26982616,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586032,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586032?module_item_id=26982616|https://canvas.oregonstate.edu/courses/2080857/assignments/10586032|https://canvas.oregonstate.edu/courses/2080857/assignments/10586032?module_item_id=26982616#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
31,2080857,MTH-252,task-00036-mth-252-graded-task-module-7-written-homework-whw-7-3-hours,graded_task,Module 7 — Written Homework (WHW 7) 🕓 3 hours,2026-08-10T23:59,Aug 10 by 11:59pm,upcoming,,5,3 hours,Module 7: Applications of Integration - Graphical,mi-mth-252-26982617,action_required,high,candidate,,obj-mth-252-assignment-10586060,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586060?module_item_id=26982617|https://canvas.oregonstate.edu/courses/2080857/assignments/10586060|https://canvas.oregonstate.edu/courses/2080857/assignments/10586060?module_item_id=26982617#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
32,2080857,MTH-252,task-00001-mth-252-graded-task-acheive-2-4-arc-length-of-a-curve-no-surface-area,graded_task,Acheive - 2.4 Arc Length of a Curve (NO Surface Area),2026-08-17T23:59,Aug 17 by 11:59pm,upcoming,,5,,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982629,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586024,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586024?module_item_id=26982629|https://canvas.oregonstate.edu/courses/2080857/assignments/10586024|https://canvas.oregonstate.edu/courses/2080857/assignments/10586024?module_item_id=26982629#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
33,2080857,MTH-252,task-00010-mth-252-graded-task-achieve-2-3-volumes-of-revolution-cylindrical-shells,graded_task,Achieve - 2.3 Volumes of Revolution: Cylindrical Shells,2026-08-17T23:59,Aug 17 by 11:59pm,upcoming,,5,,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982628,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586033,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586033?module_item_id=26982628|https://canvas.oregonstate.edu/courses/2080857/assignments/10586033|https://canvas.oregonstate.edu/courses/2080857/assignments/10586033?module_item_id=26982628#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
34,2080857,MTH-252,task-00037-mth-252-graded-task-module-8-written-homework-whw-8-3-hours,graded_task,Module 8 — Written Homework (WHW 8) 🕓 3 hours,2026-08-17T23:59,Aug 17 by 11:59pm,upcoming,,5,3 hours,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982626,action_required,high,candidate,,obj-mth-252-assignment-10586061,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586061?module_item_id=26982626|https://canvas.oregonstate.edu/courses/2080857/assignments/10586061|https://canvas.oregonstate.edu/courses/2080857/assignments/10586061?module_item_id=26982626#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
35,2080857,MTH-252,task-00049-mth-252-graded-task-topic-module-8-discussion-reflection-whw-8-0-5-hour,graded_task,Topic: Module 8 — Discussion Reflection: WHW 8 🕓 0.5 hour,2026-08-18T23:59,Aug 18 at 11:59pm,upcoming,,,0.5 hour,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982627,action_required,high,candidate,,obj-mth-252-discussion-11593468,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593468?module_item_id=26982627|https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593468|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
36,2080857,MTH-252,task-00028-mth-252-graded-task-mini-exam-4-tuesday-to-thursday,graded_task,Mini-Exam 4 --> Tuesday to Thursday,2026-08-20T23:59,Aug 20 by 11:59pm,upcoming,,5,,Mini-Exam 4: Available Tuesday - Thursday of Week 9,mi-mth-252-26982630,action_required,high,candidate,,obj-mth-252-assignment-10586052,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586052?module_item_id=26982630|https://canvas.oregonstate.edu/courses/2080857/assignments/10586052|https://canvas.oregonstate.edu/courses/2080857/assignments/10586052?module_item_id=26982630#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
37,2080857,MTH-252,task-00011-mth-252-graded-task-achieve-2-5-1-physical-applications,graded_task,Achieve - 2.5 - 1 Physical Applications,2026-08-24T23:59,Aug 24 by 11:59pm,upcoming,,5,,Module 9: Applications of Integration - Real-World,mi-mth-252-26982638,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586034,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586034?module_item_id=26982638|https://canvas.oregonstate.edu/courses/2080857/assignments/10586034|https://canvas.oregonstate.edu/courses/2080857/assignments/10586034?module_item_id=26982638#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
38,2080857,MTH-252,task-00012-mth-252-graded-task-achieve-2-5-2-physical-applications,graded_task,Achieve - 2.5 - 2 Physical Applications,2026-08-24T23:59,Aug 24 by 11:59pm,upcoming,,5,,Module 9: Applications of Integration - Real-World,mi-mth-252-26982639,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586036,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586036?module_item_id=26982639|https://canvas.oregonstate.edu/courses/2080857/assignments/10586036|https://canvas.oregonstate.edu/courses/2080857/assignments/10586036?module_item_id=26982639#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
39,2080857,MTH-252,task-00038-mth-252-graded-task-module-9-written-homework-whw-9-3-hours,graded_task,Module 9 — Written Homework (WHW 9) 🕓 3 hours,2026-08-24T23:59,Aug 24 by 11:59pm,upcoming,,5,3 hours,Module 9: Applications of Integration - Real-World,mi-mth-252-26982636,action_required,high,candidate,,obj-mth-252-assignment-10586062,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586062?module_item_id=26982636|https://canvas.oregonstate.edu/courses/2080857/assignments/10586062|https://canvas.oregonstate.edu/courses/2080857/assignments/10586062?module_item_id=26982636#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
