course_id,course_code,surface_type,evidence_id,source_page_id,source_url,source_title,object_id,object_type,object_title,target_url,in_modules,module_ids,module_titles,module_item_ids,has_task,task_id,task_type,due_text,available_text,points_text,surface_due_text,surface_available_text,surface_points_text,classification_category,confidence,crosscheck_status,detail
2080857,MTH-252,grades,ev-01565,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 1.4 Integration Formulas and the Net Change Theorem,obj-mth-252-assignment-10586028,assignment,Achieve - 1.4 Integration Formulas and the Net Change Theorem,https://canvas.oregonstate.edu/courses/2080857/assignments/10586028/submissions/6660414,yes,mod-mth-252-009-module-4-introduction-to-applications,Module 4: Introduction to Applications,mi-mth-252-26982581,yes,task-00005-mth-252-graded-task-achieve-1-4-integration-formulas-and-the-net-change-theorem,graded_task,Jul 20 by 11:59pm,,5,Jul 20 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 1.4 Integration Formulas and the Net Change Theorem Achieve | Jul 20 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586028 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 1.4 Integration Formulas and the Net Change Theorem Achieve Jul 20 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586028 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01566,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 1.5 Substitution,obj-mth-252-assignment-10586029,assignment,Achieve - 1.5 Substitution,https://canvas.oregonstate.edu/courses/2080857/assignments/10586029/submissions/6660414,yes,mod-mth-252-009-module-4-introduction-to-applications,Module 4: Introduction to Applications,mi-mth-252-26982582,yes,task-00006-mth-252-graded-task-achieve-1-5-substitution,graded_task,Jul 20 by 11:59pm,,5,Jul 20 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 1.5 Substitution Achieve | Jul 20 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586029 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 1.5 Substitution Achieve Jul 20 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586029 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01567,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 1.6 Integrals Involving Exponential and Logarithmic Functions,obj-mth-252-assignment-10586030,assignment,Achieve - 1.6 Integrals Involving Exponential and Logarithmic Functions,https://canvas.oregonstate.edu/courses/2080857/assignments/10586030/submissions/6660414,yes,mod-mth-252-009-module-4-introduction-to-applications,Module 4: Introduction to Applications,mi-mth-252-26982583,yes,task-00007-mth-252-graded-task-achieve-1-6-integrals-involving-exponential-and-logarithmic-functions,graded_task,Jul 20 by 11:59pm,,5,Jul 20 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 1.6 Integrals Involving Exponential and Logarithmic Functions Achieve | Jul 20 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586030 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 1.6 Integrals Involving Exponential and Logarithmic Functions Achieve Jul 20 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586030 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01568,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Module 4 — Written Homework (WHW 4) 🕓 3 hours,obj-mth-252-assignment-10586057,assignment,Module 4 — Written Homework (WHW 4) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586057/submissions/6660414,yes,mod-mth-252-009-module-4-introduction-to-applications,Module 4: Introduction to Applications,mi-mth-252-26982580,yes,task-00033-mth-252-graded-task-module-4-written-homework-whw-4-3-hours,graded_task,Jul 20 by 11:59pm,,1.5,Jul 20 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Module 4 — Written Homework (WHW 4) 🕓 3 hours Written Homework (WHWs) | Jul 20 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252098 10586057 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Module 4 — Written Homework (WHW 4) 🕓 3 hours Written Homework (WHWs) Jul 20 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252098 10586057 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01569,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Mini-Exam 2 --> No Calculators on this Exam,obj-mth-252-assignment-10586048,assignment,Mini-Exam 2 --> No Calculators on this Exam,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048/submissions/6660414,yes,mod-mth-252-010-mini-exam-2-available-tuesday-thursday-of-week-5,Mini-Exam 2: Available Tuesday - Thursday of Week 5,mi-mth-252-26982585,yes,task-00024-mth-252-graded-task-mini-exam-2-no-calculators-on-this-exam,graded_task,Jul 23 by 11:59pm,,5,Jul 23 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Mini-Exam 2 --> No Calculators on this Exam Mini-Exams 2 | Jul 23 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252102 10586048 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Mini-Exam 2 --> No Calculators on this Exam Mini-Exams 2 Jul 23 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252102 10586048 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01570,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 3.1 Integration by Parts,obj-mth-252-assignment-10586037,assignment,Achieve - 3.1 Integration by Parts,https://canvas.oregonstate.edu/courses/2080857/assignments/10586037/submissions/6660414,yes,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982595,yes,task-00013-mth-252-graded-task-achieve-3-1-integration-by-parts,graded_task,Jul 27 by 11:59pm,,5,Jul 27 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 3.1 Integration by Parts Achieve | Jul 27 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586037 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 3.1 Integration by Parts Achieve Jul 27 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586037 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01571,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 3.2 Trigonometric Integrals,obj-mth-252-assignment-10586038,assignment,Achieve - 3.2 Trigonometric Integrals,https://canvas.oregonstate.edu/courses/2080857/assignments/10586038/submissions/6660414,yes,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982596,yes,task-00014-mth-252-graded-task-achieve-3-2-trigonometric-integrals,graded_task,Jul 27 by 11:59pm,,5,Jul 27 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 3.2 Trigonometric Integrals Achieve | Jul 27 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586038 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 3.2 Trigonometric Integrals Achieve Jul 27 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586038 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01572,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Module 5 — Written Homework (WHW 5) 🕓 3 hours,obj-mth-252-assignment-10586058,assignment,Module 5 — Written Homework (WHW 5) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586058/submissions/6660414,yes,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982594,yes,task-00034-mth-252-graded-task-module-5-written-homework-whw-5-3-hours,graded_task,Jul 27 by 11:59pm,,1.5,Jul 27 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Module 5 — Written Homework (WHW 5) 🕓 3 hours Written Homework (WHWs) | Jul 27 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252098 10586058 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Module 5 — Written Homework (WHW 5) 🕓 3 hours Written Homework (WHWs) Jul 27 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252098 10586058 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01573,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 3.3 Trigonometric Substitution,obj-mth-252-assignment-10586039,assignment,Achieve - 3.3 Trigonometric Substitution,https://canvas.oregonstate.edu/courses/2080857/assignments/10586039/submissions/6660414,yes,mod-mth-252-012-module-6-techniques-continued,Module 6: Techniques Continued,mi-mth-252-26982605,yes,task-00015-mth-252-graded-task-achieve-3-3-trigonometric-substitution,graded_task,Aug 3 by 11:59pm,,5,Aug 3 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 3.3 Trigonometric Substitution Achieve | Aug 3 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586039 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 3.3 Trigonometric Substitution Achieve Aug 3 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586039 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01574,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 3.4 Partial Fractions,obj-mth-252-assignment-10586040,assignment,Achieve - 3.4 Partial Fractions,https://canvas.oregonstate.edu/courses/2080857/assignments/10586040/submissions/6660414,yes,mod-mth-252-012-module-6-techniques-continued,Module 6: Techniques Continued,mi-mth-252-26982606,yes,task-00016-mth-252-graded-task-achieve-3-4-partial-fractions,graded_task,Aug 3 by 11:59pm,,5,Aug 3 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 3.4 Partial Fractions Achieve | Aug 3 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586040 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 3.4 Partial Fractions Achieve Aug 3 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586040 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01575,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Module 6 — Written Homework (WHW 6) 🕓 3 hours,obj-mth-252-assignment-10586059,assignment,Module 6 — Written Homework (WHW 6) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586059/submissions/6660414,yes,mod-mth-252-012-module-6-techniques-continued,Module 6: Techniques Continued,mi-mth-252-26982603,yes,task-00035-mth-252-graded-task-module-6-written-homework-whw-6-3-hours,graded_task,Aug 3 by 11:59pm,,5,Aug 3 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Module 6 — Written Homework (WHW 6) 🕓 3 hours Written Homework (WHWs) | Aug 3 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252098 10586059 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Module 6 — Written Homework (WHW 6) 🕓 3 hours Written Homework (WHWs) Aug 3 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252098 10586059 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01576,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Mini-Exam 3 --> Tuesday to Thursday,obj-mth-252-assignment-10586050,assignment,Mini-Exam 3 --> Tuesday to Thursday,https://canvas.oregonstate.edu/courses/2080857/assignments/10586050/submissions/6660414,yes,mod-mth-252-013-mini-exam-3-available-tuesday-thursday-of-week-7,Mini-Exam 3: Available Tuesday - Thursday of Week 7,mi-mth-252-26982607,yes,task-00026-mth-252-graded-task-mini-exam-3-tuesday-to-thursday,graded_task,Aug 6 by 11:59pm,,5,Aug 6 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Mini-Exam 3 --> Tuesday to Thursday Mini-Exams 3 | Aug 6 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252103 10586050 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Mini-Exam 3 --> Tuesday to Thursday Mini-Exams 3 Aug 6 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252103 10586050 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01577,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 2.1 Areas between Curves,obj-mth-252-assignment-10586031,assignment,Achieve - 2.1 Areas between Curves,https://canvas.oregonstate.edu/courses/2080857/assignments/10586031/submissions/6660414,yes,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982615,yes,task-00008-mth-252-graded-task-achieve-2-1-areas-between-curves,graded_task,Aug 10 by 11:59pm,,5,Aug 10 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 2.1 Areas between Curves Achieve | Aug 10 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586031 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 2.1 Areas between Curves Achieve Aug 10 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586031 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01578,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 2.2 Volumes by Slicing and Disc/Washer Method,obj-mth-252-assignment-10586032,assignment,Achieve - 2.2 Volumes by Slicing and Disc/Washer Method,https://canvas.oregonstate.edu/courses/2080857/assignments/10586032/submissions/6660414,yes,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982616,yes,task-00009-mth-252-graded-task-achieve-2-2-volumes-by-slicing-and-disc-washer-method,graded_task,Aug 10 by 11:59pm,,5,Aug 10 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 2.2 Volumes by Slicing and Disc/Washer Method Achieve | Aug 10 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586032 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 2.2 Volumes by Slicing and Disc/Washer Method Achieve Aug 10 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586032 Grade Info See scoring details See rubric results 0 comments 0
